Field.Notebook,Image,ID,Field.Number,Species,Genus,Species.Name,Sub.Species,Sex,SVL ,Total,Stream.Distance,Habitat,Development ,Larval.Period,Microhabitat,Date.Collected,Month.Collected,Time.Collected,Elevation,Elevation.Range,Site.Description,Date Preserved,Notes,Location
271,23,120799,CD 13200,D.fuscus,Desmognathus,fuscus,,male,47.5,,,Semi,biphasic ,14.5,,9/27/58,September,,5200,5200,,10/3/58,,"Whiteop Mt., Grayson Co., VA "
270,81,120799,CD 12871,D.fuscus,Desmognathus,fuscus,,female,48,,0,Semi,biphasic ,14.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120799,CD 12872,D.fuscus,Desmognathus,fuscus,,female,48.5,,0,Semi,biphasic ,14.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120799,CD 12875,D.fuscus,Desmognathus,fuscus,,female,50,,0,Semi,biphasic ,14.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
271,23,120799,CD 13194,D.fuscus,Desmognathus,fuscus,,male,51.5,,,Semi,biphasic ,14.5,,9/27/58,September,,5200,5200,,10/3/58,,"Whiteop Mt., Grayson Co., VA "
271,23,120799,CD 13197,D.fuscus,Desmognathus,fuscus,,female,52,,,Semi,biphasic ,14.5,,9/27/58,September,,5200,5200,,10/3/58,,"Whiteop Mt., Grayson Co., VA "
270,81,120799,CD 12876,D.fuscus,Desmognathus,fuscus,,male,53,,0,Semi,biphasic ,14.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120799,CD 12880,D.fuscus,Desmognathus,fuscus,,male,54.5,,0,Semi,biphasic ,14.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120799,CD 12877,D.fuscus,Desmognathus,fuscus,,male,56.5,,0,Semi,biphasic ,14.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
271,23,120799,CD 13193,D.fuscus,Desmognathus,fuscus,,male,57.5,,,Semi,biphasic ,14.5,,9/27/58,September,,5200,5200,,10/3/58,,"Whiteop Mt., Grayson Co., VA "
270,81,120799,CD 12879,D.fuscus,Desmognathus,fuscus,,male,62.5,,0,Semi,biphasic ,14.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120799,CD 12878,D.fuscus,Desmognathus,fuscus,,male,65.5,,0,Semi,biphasic ,14.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12881,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,juvenile,15.5,,0,Terrestrial ,biphasic ,10.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12882,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,juvenile,17,,0,Terrestrial ,biphasic ,10.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12883,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,juvenile,18,,0,Terrestrial ,biphasic ,10.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12884,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,juvenile,20.5,,0,Terrestrial ,biphasic ,10.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12885,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,juvenile,20.5,,0,Terrestrial ,biphasic ,10.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12886,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,juvenile,21,,0,Terrestrial ,biphasic ,10.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12888,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,24.5,,1,Terrestrial ,biphasic ,10.5,stream bank,9/27/58,September,,5250,52005300,,,stream bank,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12889,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,29,,1,Terrestrial ,biphasic ,10.5,stream bank,9/27/58,September,,5250,52005300,,,stream bank,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,81,120786,CD 12890,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,32.5,,1,Terrestrial ,biphasic ,10.5,stream bank,9/27/58,September,,5250,52005300,,,stream bank,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,85,120782,CD 12920,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,39,,,Terrestrial ,biphasic ,10.5,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,85,120782,CD 12918,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,39.5,,,Terrestrial ,biphasic ,10.5,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,85,120782,CD 12921,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,39.5,,,Terrestrial ,biphasic ,10.5,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,81,120786,CD 12891,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,45,,1,Terrestrial ,biphasic ,10.5,stream bank,9/27/58,September,,5250,52005300,,,stream bank,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,85,120782,CD 12919,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,46.5,,,Terrestrial ,biphasic ,10.5,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,85,120782,CD 12917,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,47,,,Terrestrial ,biphasic ,10.5,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,81,120786,CD 12887,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,48,,0,Terrestrial ,biphasic ,10.5,stream,9/27/58,September,,5250,52005300,,,stream,"South Side Whitetop Mt., Grayson Washington Co. line, VA "
270,85,120782,CD 12916,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,48.5,,,Terrestrial ,biphasic ,10.5,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12905,P.c.cinereus,Plethodon,cinereus,cinereus,male,40,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12908,P.c.cinereus,Plethodon,cinereus,cinereus,male,40,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12912,P.c.cinereus,Plethodon,cinereus,cinereus,male,40.5,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12913,P.c.cinereus,Plethodon,cinereus,cinereus,male,42,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12911,P.c.cinereus,Plethodon,cinereus,cinereus,female,42.5,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12909,P.c.cinereus,Plethodon,cinereus,cinereus,female,45.5,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12915,P.c.cinereus,Plethodon,cinereus,cinereus,female,46.5,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12907,P.c.cinereus,Plethodon,cinereus,cinereus,male,46.5,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120657,CD 12910,P.c.cinereus,Plethodon,cinereus,cinereus,female,47.5,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120657,CD 12906,P.c.cinereus,Plethodon,cinereus,cinereus,female,49.5,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,84,120646,CD 12914,P.c.cinereus,Plethodon,cinereus,cinereus,female,50,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,85,120673,CD 12923,P.glutinosus,Plethodon,glutinosis,,male,70,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,85,120673,CD 12922,P.glutinosus,Plethodon,glutinosis,,female,74,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,85,120673,CD 12924,P.glutinosus,Plethodon,glutinosis,,female,74,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,85,120673,CD 12925,P.glutinosus,Plethodon,glutinosis,,male,74.5,,,Terrestrial ,direct,,,9/27/58,September,,3850,38003900,,9/27/58,,"North Side Whitetop Mt., Smyth Co., VA"
270,82,120684,CD 12892,P.j.metcalfi,Plethodon,jordani,metcalfi,juvenile,23.5,,,Terrestrial ,direct,,,9/27/58,September,,5400,5400,,,,"South Side Whitetop Mt., Grayson  Co., VA "
270,82,120684,CD 12893,P.j.metcalfi,Plethodon,jordani,metcalfi,juvenile,24,,,Terrestrial ,direct,,,9/27/58,September,,5400,5400,,,,"South Side Whitetop Mt., Grayson  Co., VA "
270,82,120684,CD 12894,P.j.metcalfi,Plethodon,jordani,metcalfi,juvenile,24,,,Terrestrial ,direct,,,9/27/58,September,,5400,5400,,,,"South Side Whitetop Mt., Grayson  Co., VA "
